window_idx,is_start,is_end,n_is_bars,selected_n_components,selected_bic,selected_n_params,converged,n_iter,runner_up_n_components,runner_up_bic,bic_margin,samples_per_param,bic_curve
0,2021-10-22 00:00:00+00:00,2022-10-21 00:00:00+00:00,365,4,10065.089056721503,375,True,91,3,10085.319024961658,20.229968240155358,0.9733333333333334,"{4: np.float64(10065.09), 3: np.float64(10085.32), 6: np.float64(10241.27), 5: np.float64(10413.57), 7: np.float64(10850.84)}"
1,2022-04-22 00:00:00+00:00,2023-04-21 00:00:00+00:00,365,4,11189.577220758345,375,True,91,3,11302.092589460455,112.51536870211021,0.9733333333333334,"{4: np.float64(11189.58), 3: np.float64(11302.09), 5: np.float64(11440.63), 6: np.float64(11551.47), 7: np.float64(11965.41)}"
2,2022-10-21 00:00:00+00:00,2023-10-20 00:00:00+00:00,365,4,10504.456749856894,375,True,43,6,10633.156615170725,128.69986531383074,0.9733333333333334,"{4: np.float64(10504.46), 6: np.float64(10633.16), 3: np.float64(10664.83), 5: np.float64(10711.98), 7: np.float64(10819.05)}"
3,2023-04-21 00:00:00+00:00,2024-04-19 00:00:00+00:00,365,3,10900.435295130319,278,True,10,4,11103.52640488386,203.09110975354088,1.3129496402877698,"{3: np.float64(10900.44), 4: np.float64(11103.53), 5: np.float64(11208.77), 6: np.float64(11644.62), 7: np.float64(11797.81)}"
4,2023-10-20 00:00:00+00:00,2024-10-18 00:00:00+00:00,365,3,10990.060201893128,278,True,37,4,11311.140139957444,321.0799380643166,1.3129496402877698,"{3: np.float64(10990.06), 4: np.float64(11311.14), 5: np.float64(11480.86), 6: np.float64(11791.84), 7: np.float64(12191.22)}"
5,2024-04-19 00:00:00+00:00,2025-04-18 00:00:00+00:00,365,3,10546.681375431464,278,True,67,4,10714.249061237348,167.56768580588323,1.3129496402877698,"{3: np.float64(10546.68), 4: np.float64(10714.25), 5: np.float64(10808.22), 7: np.float64(10911.94), 6: np.float64(11329.29)}"
6,2024-10-18 00:00:00+00:00,2025-10-17 00:00:00+00:00,365,3,10821.273820654464,278,True,13,4,10866.075275851957,44.80145519749385,1.3129496402877698,"{3: np.float64(10821.27), 4: np.float64(10866.08), 5: np.float64(11046.18), 6: np.float64(11469.41), 7: np.float64(11529.68)}"
7,2025-04-18 00:00:00+00:00,2026-04-17 00:00:00+00:00,365,3,10838.534260568222,278,True,57,5,10966.156876058038,127.62261548981587,1.3129496402877698,"{3: np.float64(10838.53), 5: np.float64(10966.16), 4: np.float64(11081.63), 6: np.float64(11257.3), 7: np.float64(11637.18)}"
