total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
1366.16667747586,409.850003242758,1776.016680718618,393,19812.596718591382,8.964078287890814245056323086,False
