total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
2508.84464254626,752.653392763878,3261.498035310138,589,26055.531735809862,12.51748791151186852587206181,False
