timestamp,regime_id,regime_label,regime_probability,is_confirmed,consecutive_bars,is_flickering,trend_gate_raw_state,trend_gate_confirmed_state,trend_gate_cap,strategy_target_allocation_pct,final_allocation_pct
2022-10-22 00:00:00+00:00,1,NEUTRAL,0.9722109397959968,True,1,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.95,0.3
2022-10-23 00:00:00+00:00,1,NEUTRAL,0.9999170943609627,True,2,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.95,0.3
2022-10-24 00:00:00+00:00,1,NEUTRAL,0.9991145606256722,True,3,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.95,0.3
2022-10-25 00:00:00+00:00,1,NEUTRAL,0.29018739089748197,False,3,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.3080492427395918133493848822,0.3
2022-10-26 00:00:00+00:00,1,NEUTRAL,5.3134161335441924e-05,False,3,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.3071709738412977808448864502,0.3
2022-10-27 00:00:00+00:00,0,BULL,0.9997017862163463,True,3,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.2951506517244422896551175563,0.2951506517244422896551175563
2022-10-28 00:00:00+00:00,0,BULL,0.9976004694045866,True,4,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.2981792383849175325335448073,0.2981792383849175325335448073
2022-10-29 00:00:00+00:00,0,BULL,0.9968964591686714,True,5,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.3003860152362581285185223323,0.3
2022-10-30 00:00:00+00:00,0,BULL,0.7006644816513592,True,6,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.2985412496445660585326387670,0.2985412496445660585326387670
2022-10-31 00:00:00+00:00,0,BULL,0.0007478770640348929,False,6,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.2971502845859249295826681178,0.2971502845859249295826681178
2022-11-01 00:00:00+00:00,0,BULL,3.3313362502085984e-05,False,6,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.2970777064484763621151960841,0.2970777064484763621151960841
2022-11-02 00:00:00+00:00,2,BEAR,0.9999863047461196,True,3,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.95,0.3
2022-11-03 00:00:00+00:00,2,BEAR,0.9999287987104138,True,4,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.95,0.3
2022-11-04 00:00:00+00:00,2,BEAR,0.6852475529160007,True,5,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.95,0.3
2022-11-05 00:00:00+00:00,2,BEAR,0.982204004990287,True,6,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.95,0.3
2022-11-06 00:00:00+00:00,2,BEAR,0.999960588109349,True,7,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.95,0.3
2022-11-07 00:00:00+00:00,2,BEAR,0.9999633919176396,True,8,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.95,0.3
2022-11-08 00:00:00+00:00,2,BEAR,0.9999978233714543,True,9,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.60,0.3
2022-11-09 00:00:00+00:00,2,BEAR,0.09570452255325089,False,9,False,BEAR_STRUCTURE,BEAR_STRUCTURE,0.3,0.2689936202567093593009110639,0.2689936202567093593009110639
