total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
827.48794677741,248.246384033223,1075.734330810633,407,8843.078611319367,12.16470392374060226501210904,False
