total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
703.48855356395,211.046566069185,914.535119633135,673,1747.286578316865,52.34030473204303944529080124,True
