total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
2831.20016765220,849.360050295660,3680.560217947860,875,32822.897220972140,11.21339226445912786622766945,False
