total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
624.15423471477,187.246270414431,811.400505129201,680,3278.305405440799,24.75060754811221041298917230,False
