total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
1297.40642806164,389.221928418492,1686.628356480132,475,14325.158534199868,11.77388963936055077417129864,False
