total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
2724.35696491471,817.307089474413,3541.664054389123,688,28989.168242260877,12.21719790230486165401724859,False
