total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
574.69672525308,172.409017575924,747.105742829004,711,1314.261105610996,56.84606655704665376817243841,True
