total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
4575.84371572990,1372.753114718970,5948.596830448870,822,39137.921440301130,15.19906170674530605701598511,False
