total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
541.80255369132,162.540766107396,704.343319798716,701,2192.759902661284,32.12131519478610394743120674,True
