total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
2689.30847657090,806.792542971270,3496.101019542170,645,51169.157646057830,6.832438094300964762553804406,False
