total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
565.58882725686,169.676648177058,735.265475433918,783,427.599701646082,171.9518214356675223755618478,True
