total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
3388.88526882954,1016.665580648862,4405.550849478402,696,38829.483456981598,11.34589095000252315834616863,False
