total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
3837.76955676590,1151.330867029770,4989.100423795670,632,67453.289742424330,7.396378209049463306672151564,False
