total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
4315.87149198118,1294.761447594354,5610.632939575534,850,52991.806883404466,10.58773661354926440436590733,False
