total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
689.90621615623,206.971864846869,896.878081003099,760,2426.329201126901,36.96440205173093509466990609,True
