total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
1170.75766359846,351.227299079538,1521.984962677998,465,18307.944038502002,8.313248934327255583916694133,False
