total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
3324.93079314130,997.479237942390,4322.410031083690,783,41270.538223396310,10.47335512729831899070410151,False
