total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
2799.60307659192,839.880922977576,3639.483999569496,602,52864.625886570504,6.884535620054495525549143580,False
