total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
3865.98124523848,1159.794373571544,5025.775618810024,698,58338.737075409976,8.614817307946848996119739581,False
