window_idx,is_start,is_end,n_is_bars,selected_n_components,selected_bic,selected_n_params,converged,n_iter,runner_up_n_components,runner_up_bic,bic_margin,samples_per_param,bic_curve
0,2021-10-22 00:00:00+00:00,2022-10-21 00:00:00+00:00,365,3,9401.97099436533,278,True,58,4,9522.072249811323,120.10125544599214,1.3129496402877698,"{3: np.float64(9401.97), 4: np.float64(9522.07), 6: np.float64(9745.36), 7: np.float64(9845.05), 5: np.float64(9846.49)}"
1,2022-04-22 00:00:00+00:00,2023-04-21 00:00:00+00:00,365,5,10859.897168240805,474,True,21,3,10991.488056967826,131.5908887270216,0.770042194092827,"{5: np.float64(10859.9), 3: np.float64(10991.49), 4: np.float64(11061.33), 6: np.float64(11161.66), 7: np.float64(11393.63)}"
2,2022-10-21 00:00:00+00:00,2023-10-20 00:00:00+00:00,365,7,9826.71890575171,678,True,51,4,10052.886779433917,226.16787368220685,0.5383480825958702,"{7: np.float64(9826.72), 4: np.float64(10052.89), 3: np.float64(10180.49), 5: np.float64(10292.98), 6: np.float64(10363.87)}"
3,2023-04-21 00:00:00+00:00,2024-04-19 00:00:00+00:00,365,4,10869.640074846095,375,True,26,3,10875.08094592825,5.440871082155354,0.9733333333333334,"{4: np.float64(10869.64), 3: np.float64(10875.08), 5: np.float64(10890.46), 6: np.float64(11407.58), 7: np.float64(11665.58)}"
4,2023-10-20 00:00:00+00:00,2024-10-18 00:00:00+00:00,365,3,10589.269424818034,278,True,28,4,10705.27845115411,116.0090263360762,1.3129496402877698,"{3: np.float64(10589.27), 4: np.float64(10705.28), 5: np.float64(10766.26), 6: np.float64(11117.03), 7: np.float64(11518.79)}"
5,2024-04-19 00:00:00+00:00,2025-04-18 00:00:00+00:00,365,3,9956.351343976194,278,True,57,5,10019.360210759522,63.0088667833279,1.3129496402877698,"{3: np.float64(9956.35), 5: np.float64(10019.36), 4: np.float64(10069.3), 6: np.float64(10587.88), 7: np.float64(11066.6)}"
6,2024-10-18 00:00:00+00:00,2025-10-17 00:00:00+00:00,365,3,10422.431507311301,278,True,27,4,10512.630032140936,90.19852482963506,1.3129496402877698,"{3: np.float64(10422.43), 4: np.float64(10512.63), 5: np.float64(10814.77), 6: np.float64(10916.23), 7: np.float64(11229.47)}"
7,2025-04-18 00:00:00+00:00,2026-04-17 00:00:00+00:00,365,3,10877.987898267831,278,True,37,5,10887.316509666969,9.328611399138026,1.3129496402877698,"{3: np.float64(10877.99), 5: np.float64(10887.32), 4: np.float64(10903.58), 6: np.float64(11343.12), 7: np.float64(11455.84)}"
