total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
550.81334730646,165.244004191938,716.057351498398,653,6782.746938001602,10.55704065098689483509625212,False
