window_idx,is_start,is_end,n_is_bars,selected_n_components,selected_bic,selected_n_params,converged,n_iter,runner_up_n_components,runner_up_bic,bic_margin,samples_per_param,bic_curve
0,2020-04-09 00:00:00+00:00,2021-04-08 00:00:00+00:00,365,6,5516.351214358482,749,True,17,4,5519.197503770278,2.846289411795624,0.48731642189586116,"{6: np.float64(5516.35), 4: np.float64(5519.2), 5: np.float64(5722.02), 7: np.float64(5999.78), 3: np.float64(6048.71)}"
1,2020-10-08 00:00:00+00:00,2021-10-07 00:00:00+00:00,365,6,6744.327246856102,749,True,60,7,6846.309855677042,101.98260882094019,0.48731642189586116,"{6: np.float64(6744.33), 7: np.float64(6846.31), 5: np.float64(7045.03), 4: np.float64(7299.3), 3: np.float64(7832.26)}"
2,2021-04-08 00:00:00+00:00,2022-04-07 00:00:00+00:00,365,5,6337.579002646816,619,True,28,4,6598.438123912108,260.85912126529183,0.5896607431340872,"{5: np.float64(6337.58), 4: np.float64(6598.44), 6: np.float64(6810.38), 7: np.float64(6904.66), 3: np.float64(6969.76)}"
3,2021-10-07 00:00:00+00:00,2022-10-06 00:00:00+00:00,365,6,6474.452644283649,749,True,17,5,6642.672271503218,168.2196272195697,0.48731642189586116,"{6: np.float64(6474.45), 5: np.float64(6642.67), 3: np.float64(6904.48), 4: np.float64(6999.22), 7: np.float64(7087.11)}"
4,2022-04-07 00:00:00+00:00,2023-04-06 00:00:00+00:00,365,7,6422.303227047833,881,True,15,6,7000.695714037313,578.39248698948,0.41430192962542567,"{7: np.float64(6422.3), 6: np.float64(7000.7), 5: np.float64(7039.84), 4: np.float64(7713.42), 3: np.float64(7766.06)}"
5,2022-10-06 00:00:00+00:00,2023-10-05 00:00:00+00:00,365,6,5695.690145623278,749,True,10,5,5814.95981772043,119.26967209715167,0.48731642189586116,"{6: np.float64(5695.69), 5: np.float64(5814.96), 4: np.float64(6017.2), 7: np.float64(6026.02), 3: np.float64(6312.31)}"
6,2023-04-06 00:00:00+00:00,2024-04-04 00:00:00+00:00,365,5,6426.059139481247,619,True,19,6,6631.0939909932,205.0348515119531,0.5896607431340872,"{5: np.float64(6426.06), 6: np.float64(6631.09), 4: np.float64(6731.26), 7: np.float64(6845.45), 3: np.float64(6950.16)}"
7,2023-10-05 00:00:00+00:00,2024-10-03 00:00:00+00:00,365,5,7493.105130570585,619,True,23,4,7700.596575290667,207.49144472008174,0.5896607431340872,"{5: np.float64(7493.11), 4: np.float64(7700.6), 6: np.float64(7739.94), 7: np.float64(8045.01), 3: np.float64(8129.27)}"
8,2024-04-04 00:00:00+00:00,2025-04-03 00:00:00+00:00,365,4,7033.821362449373,491,True,28,6,7156.39675406242,122.57539161304703,0.7433808553971487,"{4: np.float64(7033.82), 6: np.float64(7156.4), 5: np.float64(7223.17), 7: np.float64(7650.24), 3: np.float64(7678.24)}"
9,2024-10-03 00:00:00+00:00,2025-10-02 00:00:00+00:00,365,4,6465.845904284395,491,True,17,5,6571.448166376424,105.60226209202847,0.7433808553971487,"{4: np.float64(6465.85), 5: np.float64(6571.45), 3: np.float64(6766.86), 6: np.float64(6831.12), 7: np.float64(6834.69)}"
10,2025-04-03 00:00:00+00:00,2026-04-02 00:00:00+00:00,365,6,6610.066841942453,749,True,20,5,6790.3659983269645,180.29915638451166,0.48731642189586116,"{6: np.float64(6610.07), 5: np.float64(6790.37), 4: np.float64(6894.94), 3: np.float64(6935.22), 7: np.float64(7388.27)}"
