total_fee_usdt,total_slippage_usdt,total_cost_usdt,n_rebalances,gross_profit_usdt,cost_pct_of_gross_profit,exceeds_fee_drag_threshold
465.06012977436,139.518038932308,604.578168706668,722,3936.112209653332,15.35977981582784809612767834,False
